"Wikidata.ID","X","Name.der.Institution","Ort","Einrichtungsart","bool_OA_Website","bool_OA_Beauftragte","bool_OA.Policy","bool_OA.Leitlinie","bool_OA.PL","bool_Repositorium.URL","bool_Berliner.Erklärung","bool_OA2020","X1","score","OpenScore_institution","bundesländer_score","country_score","institutionType","add.OA_Website","add.OA_Beauftragte","add.OA_Beauftragte_URL","add.OA.Policy.URL","add.OA.Leitlinie.URL","add.Repositorium.URL","add.OA.Verlag.URL","additional.infos","item","name","coord","lat","lon","ZoomLevel"
"Q129195","Thüringen","Technische Universität Ilmenau","Ilmenau","Universität",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,4,"66.67%",66.67,40.48,39.55,"Universität","www.tu-ilmenau.de/ilmedia/open-access/","Dr. Peter Blume","www.tu-ilmenau.de/ilmedia/open-access/oa-publikationsfonds/","www.tu-ilmenau.de/ilmedia/open-access/oa-erklaerung/",NA,"http://opac.lbs-ilmenau.gbv.de/LNG=DU/DB=1/","Universitätsverlag Ilmenau"," OA websites:<a href='www.tu-ilmenau.de/ilmedia/open-access/'>www.tu-ilmenau.de/ilmedia/open-access/</a> OA Beauftragte:<a href='Dr. Peter Blume'>Dr. Peter Blume</a> OA Beauftragte URL:<a href='www.tu-ilmenau.de/ilmedia/open-access/oa-publikationsfonds/'>www.tu-ilmenau.de/ilmedia/open-access/oa-publikationsfonds/</a> OA Policy URL:<a href='www.tu-ilmenau.de/ilmedia/open-access/oa-erklaerung/'>www.tu-ilmenau.de/ilmedia/open-access/oa-erklaerung/</a> OA Repositorium URL:<a href='http://opac.lbs-ilmenau.gbv.de/LNG=DU/DB=1/'>http://opac.lbs-ilmenau.gbv.de/LNG=DU/DB=1/</a> OA Verlag URL:<a href='Universitätsverlag Ilmenau'>Universitätsverlag Ilmenau</a>","http://www.wikidata.org/entity/Q129195","Q129195","Point(10.93889 50.68167)",50.68167,10.93889,"3"
"Q1305888","Schleswig-Holstein","Muthesius-Kunsthochschule Kiel","Kiel","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,43.48,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q1305888","Escola d'Art Muthesius","Point(10.1414 54.3272)",54.3272,10.1414,"3"
"Q1310061","Baden-Württemberg","Pädagogische Hochschule Karlsruhe","Karlsruhe","Universität",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,35.26,39.55,"Universität",NA,NA,NA,NA,NA,"phka.bsz-bw.de/home",NA,"  OA Repositorium URL:<a href='phka.bsz-bw.de/home'>phka.bsz-bw.de/home</a>","http://www.wikidata.org/entity/Q1310061","Q1310061","Point(8.39274 49.0137)",49.0137,8.39274,"3"
"Q1311824","Bayern","Munich Business School GmbH","München","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,39.16,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q1311824","Q1311824","Point(11.524444444 48.136111111)",48.136111111111,11.524444444444,"3"
"Q1313270","Sachsen","Fraunhofer-Institut für Zelltherapie und Immunologie (IZI)","Leipzig","Forschungsorganisation: Frauenhofer-Gesellschaft",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,51.33,39.55,"ForschungsInstitution","https://www.openaccess.fraunhofer.de/",NA,NA,"https://www.irbnet.de/daten/download/verlag/Fraunhofer_Open_Access_Policy.pdf",NA,"https://www.openaccess.fraunhofer.de/de/fraunhofer-publica.html",NA," OA websites:<a href='https://www.openaccess.fraunhofer.de/'>https://www.openaccess.fraunhofer.de/</a> OA Policy URL:<a href='https://www.irbnet.de/daten/download/verlag/Fraunhofer_Open_Access_Policy.pdf'>https://www.irbnet.de/daten/download/verlag/Fraunhofer_Open_Access_Policy.pdf</a> OA Repositorium URL:<a href='https://www.openaccess.fraunhofer.de/de/fraunhofer-publica.html'>https://www.openaccess.fraunhofer.de/de/fraunhofer-publica.html</a>","http://www.wikidata.org/entity/Q1313270","Q1313270","Point(12.395507 51.3188727)",51.3188727,12.395507,"3"
"Q1315154","Baden-Württemberg","Fraunhofer-Institut für Angewandte Festkörperphysik (IAF)","Freiburg","Forschungsorganisation: Frauenhofer-Gesellschaft",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,"66.67%",66.67,35.26,39.55,"ForschungsInstitution","https://www.openaccess.fraunhofer.de/",NA,NA,"https://www.irbnet.de/daten/download/verlag/Fraunhofer_Open_Access_Policy.pdf",NA,"https://www.openaccess.fraunhofer.de/de/fraunhofer-publica.html",NA," OA websites:<a href='https://www.openaccess.fraunhofer.de/'>https://www.openaccess.fraunhofer.de/</a> OA Policy URL:<a href='https://www.irbnet.de/daten/download/verlag/Fraunhofer_Open_Access_Policy.pdf'>https://www.irbnet.de/daten/download/verlag/Fraunhofer_Open_Access_Policy.pdf</a> OA Repositorium URL:<a href='https://www.openaccess.fraunhofer.de/de/fraunhofer-publica.html'>https://www.openaccess.fraunhofer.de/de/fraunhofer-publica.html</a>","http://www.wikidata.org/entity/Q1315154","Q1315154","Point(7.84506 48.0275)",48.0275,7.84506,"3"
"Q131617","Bayern","Deutsches Museum (DM)","München","Forschungsorganisation: Leibniz-Gemeinschaft",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,39.16,39.55,"ForschungsInstitution",NA,"Eva Bunge","https://www.deutsches-museum.de/forschung/wissenschaftl-mitarbeiter/eva-bunge/","https://www.leibniz-gemeinschaft.de/fileadmin/user_upload/Bilder_und_Downloads/Forschung/Open_Science/Open_Access_Policy_web.pdf",NA,"http://www.leibnizopen.de/home/",NA,"  OA Beauftragte:<a href='Eva Bunge'>Eva Bunge</a> OA Beauftragte URL:<a href='https://www.deutsches-museum.de/forschung/wissenschaftl-mitarbeiter/eva-bunge/'>https://www.deutsches-museum.de/forschung/wissenschaftl-mitarbeiter/eva-bunge/</a> OA Policy URL:<a href='https://www.leibniz-gemeinschaft.de/fileadmin/user_upload/Bilder_und_Downloads/Forschung/Open_Science/Open_Access_Policy_web.pdf'>https://www.leibniz-gemeinschaft.de/fileadmin/user_upload/Bilder_und_Downloads/Forschung/Open_Science/Open_Access_Policy_web.pdf</a> OA Repositorium URL:<a href='http://www.leibnizopen.de/home/'>http://www.leibnizopen.de/home/</a>","http://www.wikidata.org/entity/Q131617","Deutsches Museum","Point(11.583333333 48.13)",48.13,11.583333333333,"3"
"Q1318081","Nordrhein-Westfalen","Hochschule Niederrhein","Krefeld","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.2,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q1318081","Hochschule Niederrhein","Point(6.57061 51.3167)",51.3167,6.57061,"3"
"Q1324675","Nordrhein-Westfalen","Fachhochschule Dortmund","Dortmund","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,35.2,39.55,"Hochschule",NA,NA,NA,NA,NA,"opus.bsz-bw.de/fhdo/home",NA,"  OA Repositorium URL:<a href='opus.bsz-bw.de/fhdo/home'>opus.bsz-bw.de/fhdo/home</a>","http://www.wikidata.org/entity/Q1324675","Q1324675","Point(7.45779 51.5063)",51.5063,7.45779,"3"
"Q1346417","Bayern","Hochschule Macromedia","München","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,39.16,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q1346417","Q1346417","Point(11.554875 48.147082)",48.147082,11.554875,"3"
"Q1354858","Sachsen-Anhalt","Leibniz-Institut für Pflanzengenetik und Kulturpflanzenforschung (IPK)","Gatersleben","Forschungsorganisation: Leibniz-Gemeinschaft",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,51.52,39.55,"ForschungsInstitution",NA,"Dr. Catrin Kaydamov","https://www.ipk-gatersleben.de/fileadmin/content-ipk/content-ipk-bibliothek/Publikationsstrategie","https://www.ipk-gatersleben.de/fileadmin/content-ipk/content-ipk-bibliothek/Publikationsstrategie",NA,"http://www.leibnizopen.de/home/index.html",NA,"  OA Beauftragte:<a href='Dr. Catrin Kaydamov'>Dr. Catrin Kaydamov</a> OA Beauftragte URL:<a href='https://www.ipk-gatersleben.de/fileadmin/content-ipk/content-ipk-bibliothek/Publikationsstrategie'>https://www.ipk-gatersleben.de/fileadmin/content-ipk/content-ipk-bibliothek/Publikationsstrategie</a> OA Policy URL:<a href='https://www.ipk-gatersleben.de/fileadmin/content-ipk/content-ipk-bibliothek/Publikationsstrategie'>https://www.ipk-gatersleben.de/fileadmin/content-ipk/content-ipk-bibliothek/Publikationsstrategie</a> OA Repositorium URL:<a href='http://www.leibnizopen.de/home/index.html'>http://www.leibnizopen.de/home/index.html</a>","http://www.wikidata.org/entity/Q1354858","Q1354858","Point(11.2752 51.8268)",51.8268,11.2752,"3"
"Q1355787","Bayern","Fraunhofer-Institut für Silicatforschung (ISC)","Würzburg","Forschungsorganisation: Frauenhofer-Gesellschaft",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,"66.67%",66.67,39.16,39.55,"ForschungsInstitution","https://www.openaccess.fraunhofer.de/",NA,NA,"https://www.irbnet.de/daten/download/verlag/Fraunhofer_Open_Access_Policy.pdf",NA,"https://www.openaccess.fraunhofer.de/de/fraunhofer-publica.html",NA," OA websites:<a href='https://www.openaccess.fraunhofer.de/'>https://www.openaccess.fraunhofer.de/</a> OA Policy URL:<a href='https://www.irbnet.de/daten/download/verlag/Fraunhofer_Open_Access_Policy.pdf'>https://www.irbnet.de/daten/download/verlag/Fraunhofer_Open_Access_Policy.pdf</a> OA Repositorium URL:<a href='https://www.openaccess.fraunhofer.de/de/fraunhofer-publica.html'>https://www.openaccess.fraunhofer.de/de/fraunhofer-publica.html</a>","http://www.wikidata.org/entity/Q1355787","Q1355787","Point(9.91772 49.798)",49.798,9.91772,"3"
"Q1356982","Thüringen","Ernst-Abbe-Hochschule Jena","Jena","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,40.48,39.55,"Hochschule",NA,NA,NA,NA,NA,"www.db-thueringen.de/content/index.xml",NA,"  OA Repositorium URL:<a href='www.db-thueringen.de/content/index.xml'>www.db-thueringen.de/content/index.xml</a>","http://www.wikidata.org/entity/Q1356982","Q1356982","Point(11.569021 50.918527)",50.9189,11.5692,"3"
"Q1365807","Nordrhein-Westfalen","Fachhochschule für Finanzen Nordrhein-Westfalen","Nordkirchen","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.2,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q1365807","Q1365807","Point(7.53371 51.7326)",51.7326,7.53371,"3"
"Q1365807","Nordrhein-Westfalen","Hochschule für Finanzen, Nordrhein-Westfalen","Düsseldorf","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.2,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q1365807","Q1365807","Point(7.53371 51.7326)",51.7326,7.53371,"3"
"Q1366559","Schleswig-Holstein","Fraunhofer-Institut für Siliziumtechnologie (ISIT)","Itzehoe","Forschungsorganisation: Frauenhofer-Gesellschaft",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,"66.67%",66.67,43.48,39.55,"ForschungsInstitution","https://www.openaccess.fraunhofer.de/",NA,NA,"https://www.irbnet.de/daten/download/verlag/Fraunhofer_Open_Access_Policy.pdf",NA,"https://www.openaccess.fraunhofer.de/de/fraunhofer-publica.html",NA," OA websites:<a href='https://www.openaccess.fraunhofer.de/'>https://www.openaccess.fraunhofer.de/</a> OA Policy URL:<a href='https://www.irbnet.de/daten/download/verlag/Fraunhofer_Open_Access_Policy.pdf'>https://www.irbnet.de/daten/download/verlag/Fraunhofer_Open_Access_Policy.pdf</a> OA Repositorium URL:<a href='https://www.openaccess.fraunhofer.de/de/fraunhofer-publica.html'>https://www.openaccess.fraunhofer.de/de/fraunhofer-publica.html</a>","http://www.wikidata.org/entity/Q1366559","Q1366559","Point(9.48278 53.9572)",53.9572,9.48278,"3"
"Q1377296","Nordrhein-Westfalen","Europäische Fachhochschule (EUFH) Rhein/Erft","Brühl","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.2,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q1377296","Q1377296","Point(6.90547 50.8341)",50.8341,6.90547,"3"
"Q1377302","Hamburg","Europäische Fernhochschule Hamburg","Hamburg","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,32.32,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q1377302","Q1377302","Point(10.15306 53.60434)",53.60434,10.15306,"3"
"Q1379386","Schleswig-Holstein","NORDAKADEMIE Hochschule der Wirtschaft","Elmshorn","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,43.48,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q1379386","Q1379386","Point(9.67166667 53.75388889)",53.75388889,9.67166667,"3"
"Q1380172","Nordrhein-Westfalen","Evangelische Hochschule Rheinland-Westfalen-Lippe","Bochum","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.2,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q1380172","Q1380172","Point(7.252948 51.473987)",51.473987,7.252948,"3"
"Q1380205","Berlin","Evangelische Hochschule Berlin (EHB)","Berlin","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,40.09,39.55,"Hochschule",NA,NA,NA,NA,NA,"kidoks.bsz-bw.de/home",NA,"  OA Repositorium URL:<a href='kidoks.bsz-bw.de/home'>kidoks.bsz-bw.de/home</a>","http://www.wikidata.org/entity/Q1380205","Q1380205","Point(13.2628 52.4234)",52.4234,13.2628,"3"
"Q1380207","Hessen","Evangelische Hochschule Darmstadt (EHD)","Darmstadt","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,34.24,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q1380207","Q1380207","Point(8.62755 49.8742)",49.8742,8.62755,"3"
"Q1380215","Hessen","Evangelische Hochschule Tabor Marburg","Marburg","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,34.24,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q1380215","Q1380215","Point(8.78426 50.82)",50.82,8.78426,"3"
"Q1380217","Sachsen","Hochschule für Kirchenmusik Dresden","Dresden","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,51.33,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q1380217","Q1380217","Point(13.7993 51.0575)",51.0575,13.7993,"3"
"Q1380222","Sachsen-Anhalt","Evangelische Hochschule für Kirchenmusik","Halle","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,51.52,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q1380222","Q1380222","Point(11.9665376 51.484755)",51.484755,11.9665376,"3"
"Q1380223","Hamburg","Ev. Hochschule für Soziale Arbeit & Diakonie","Hamburg","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,32.32,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q1380223","Q1380223","Point(10.07097222 53.55488889)",53.55488889,10.07097222,"3"
"Q1380226","Sachsen","Evangelische Hochschule Dresden - University of Applied Sciences for Social Work, Education and Nursing","Dresden","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,51.33,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q1380226","Q1380226","Point(13.76067694 51.05220611)",51.05220611,13.76067694,"3"
"Q1388301","Nordrhein-Westfalen","Fachhochschule Aachen","Aachen","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,35.2,39.55,"Hochschule",NA,NA,NA,NA,NA,"opus.bibliothek.fh-aachen.de/opus4/home/",NA,"  OA Repositorium URL:<a href='opus.bibliothek.fh-aachen.de/opus4/home/'>opus.bibliothek.fh-aachen.de/opus4/home/</a>","http://www.wikidata.org/entity/Q1388301","Q1388301","Point(6.09521389 50.756975)",50.756975,6.09521389,"3"
"Q1391181","Nordrhein-Westfalen","Fachhochschule Bielefeld","Bielefeld","Hochschule",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,"50%",50,35.2,39.55,"Hochschule","www.fh-bielefeld.de/open-access",NA,NA,"www.fh-bielefeld.de/open-access/policy",NA,"in Zukunft www.fh-bielefeld.de/open-access/publikationsserver",NA," OA websites:<a href='www.fh-bielefeld.de/open-access'>www.fh-bielefeld.de/open-access</a> OA Policy URL:<a href='www.fh-bielefeld.de/open-access/policy'>www.fh-bielefeld.de/open-access/policy</a> OA Repositorium URL:<a href='in Zukunft www.fh-bielefeld.de/open-access/publikationsserver'>in Zukunft www.fh-bielefeld.de/open-access/publikationsserver</a>","http://www.wikidata.org/entity/Q1391181","Q1391181","Point(8.50315 52.0355)",52.0355,8.50315,"3"
"Q1391182","Brandenburg","Technische Hochschule Brandenburg","Brandenburg","Hochschule",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,"33.33%",33.33,45,39.55,"Hochschule","bibliothek.th-brandenburg.de/open-access-und-publizieren/open-access/",NA,NA,NA,NA,"opus4.kobv.de/opus4-fhbrb/home",NA," OA websites:<a href='bibliothek.th-brandenburg.de/open-access-und-publizieren/open-access/'>bibliothek.th-brandenburg.de/open-access-und-publizieren/open-access/</a> OA Repositorium URL:<a href='opus4.kobv.de/opus4-fhbrb/home'>opus4.kobv.de/opus4-fhbrb/home</a>","http://www.wikidata.org/entity/Q1391182","Fachhochschule Brandenburg","Point(12.5369 52.4119)",52.4119,12.5369,"3"
"Q1391187","Sachsen","Fachhochschule Dresden (FHD)","Dresden","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,51.33,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q1391187","Q1391187","Point(13.788 51.0273)",51.0273,13.788,"3"
"Q1391189","Thüringen","Fachhochschule Erfurt","Erfurt","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,40.48,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q1391189","Q1391189","Point(11.0424 50.9841)",50.9841,11.0424,"3"
"Q1391198","Rheinland-Pfalz","Hochschule Kaiserslautern","Kaiserslautern","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,"33.33%",33.33,33.33,39.55,"Hochschule",NA,NA,NA,NA,NA,"kluedo.ub.uni-kl.de/home",NA,"  OA Repositorium URL:<a href='kluedo.ub.uni-kl.de/home'>kluedo.ub.uni-kl.de/home</a>","http://www.wikidata.org/entity/Q1391198","Q1391198","Point(7.76389 49.4517)",49.4517,7.76389,"3"
"Q1391201","Schleswig-Holstein","Fachhochschule Kiel","Kiel","Hochschule",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,"16.67%",16.67,43.48,39.55,"Hochschule",NA,NA,NA,"www.fh-kiel.de/fileadmin/data/fachhochschule/hochschulrecht/rechtderfhkiel/richtlinien/07_02_2018_-_abschrift_open-access-policy.pdf",NA,NA,NA,"  OA Policy URL:<a href='www.fh-kiel.de/fileadmin/data/fachhochschule/hochschulrecht/rechtderfhkiel/richtlinien/07_02_2018_-_abschrift_open-access-policy.pdf'>www.fh-kiel.de/fileadmin/data/fachhochschule/hochschulrecht/rechtderfhkiel/richtlinien/07_02_2018_-_abschrift_open-access-policy.pdf</a>","http://www.wikidata.org/entity/Q1391201","Q1391201","Point(10.1803 54.3328)",54.3328,10.1803,"3"
"Q1391202","Schleswig-Holstein","Technische Hochschule Lübeck","Lübeck","Hochschule",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"16.67%",16.67,43.48,39.55,"Hochschule",NA,"Prof. Henrik Botterweck","kleineanfragen.de/schleswig-holstein/18/5077-aktueller-stand-der-umsetzung-einer-open-access-strategie-im-hochschulbereich.txt",NA,NA,NA,NA,"  OA Beauftragte:<a href='Prof. Henrik Botterweck'>Prof. Henrik Botterweck</a> OA Beauftragte URL:<a href='kleineanfragen.de/schleswig-holstein/18/5077-aktueller-stand-der-umsetzung-einer-open-access-strategie-im-hochschulbereich.txt'>kleineanfragen.de/schleswig-holstein/18/5077-aktueller-stand-der-umsetzung-einer-open-access-strategie-im-hochschulbereich.txt</a>","http://www.wikidata.org/entity/Q1391202","Q1391202","Point(10.69861111 53.83694444)",53.83694444,10.69861111,"3"
"Q1391209","Thüringen","Hochschule Nordhausen","Nordhausen","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,40.48,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q1391209","Q1391209","Point(10.8098 51.4971)",51.4971,10.8098,"3"
"Q1391213","Niedersachsen","Hochschule für Künste im Sozialen (HKS)","Ottersberg","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,45.83,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q1391213","Q1391213","Point(9.1617345 53.1036354)",53.1036354,9.1617345,"3"
"Q1391225","Baden-Württemberg","CODE University of Applied Sciences","Schwetzingen","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q1391225","Q1391225","Point(8.57237 49.38351)",49.38351,8.57237,"3"
"Q1391231","Mecklenburg-Vorpommern","Hochschule Stralsund","Stralsund","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,52.38,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q1391231","Q1391231","Point(13.0742 54.3394)",54.3394,13.0742,"3"
"Q1391235","Schleswig-Holstein","Fachhochschule Westküste","Heide","Hochschule",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"16.67%",16.67,43.48,39.55,"Hochschule",NA,"Prof. Dr. Tim Gruchmann","www.fh-westkueste.de/hochschulprofil/gremienausschuesse/weitere-beauftragte-der-fh-westkueste/",NA,NA,NA,NA,"  OA Beauftragte:<a href='Prof. Dr. Tim Gruchmann'>Prof. Dr. Tim Gruchmann</a> OA Beauftragte URL:<a href='www.fh-westkueste.de/hochschulprofil/gremienausschuesse/weitere-beauftragte-der-fh-westkueste/'>www.fh-westkueste.de/hochschulprofil/gremienausschuesse/weitere-beauftragte-der-fh-westkueste/</a>","http://www.wikidata.org/entity/Q1391235","Q1391235","Point(9.121706 54.195439)",54.195439,9.121706,"3"
"Q1391239","Rheinland-Pfalz","Hochschule Worms","Worms","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,33.33,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q1391239","Q1391239","Point(8.34433 49.6334)",49.6334,8.34433,"3"
"Q1391246","Nordrhein-Westfalen","Fachhochschule der Diakonie gemeinnützige GmbH","Bielefeld","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.2,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q1391246","Q1391246","Point(8.52583 52.0089)",52.0089,8.52583,"3"
"Q1391247","Brandenburg","Fachhochschule der Polizei des Landes Brandenburg","Oranienburg","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,45,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q1391247","Q1391247","Point(13.26915 52.76221)",52.76221,13.26915,"3"
"Q1391252","Nordrhein-Westfalen","Hochschule des Bundes für öffentliche Verwaltung","Brühl","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,35.2,39.55,"Hochschule",NA,NA,NA,NA,NA,"opus-hslb.bsz-bw.de/home",NA,"  OA Repositorium URL:<a href='opus-hslb.bsz-bw.de/home'>opus-hslb.bsz-bw.de/home</a>","http://www.wikidata.org/entity/Q1391252","Q1391252","Point(6.88125278 50.83158056)",50.83158056,6.88125278,"3"
