"Wikidata.ID","X","Name.der.Institution","Ort","Einrichtungsart","OA.Webseite.der.Institution","OA.Beauftragte.r","OA.Policy","OA.Leitlinie","Berliner.Erklärung","OA2020","bool_OA_Website","bool_OA_Beauftragte","bool_OA.Policy","bool_OA.Leitlinie","bool_OA.PL","bool_Repositorium.URL","bool_Berliner.Erklärung","bool_OA2020","X1","score","OpenScore_institution","bundesländer_score","country_score","institutionType"
"Q1622113","Baden-Württemberg","Hochschule für öffentliche Verwaltung Kehl","Kehl","Hochschule",NA,NA,"nein",NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,35.26,39.55,"Hochschule"
"Q1604537","Baden-Württemberg","Hochschule für öffentliche Verwaltung und Finanzen Ludwigsburg","Ludwigsburg","Hochschule",NA,NA,"nein",NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,35.26,39.55,"Hochschule"
"Q321369","Baden-Württemberg","Hochschule Mannheim","Mannheim","Hochschule","www.bib.hs-mannheim.de/publizieren-open-access.html",NA,"ja",NA,"nein","nein","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE",3,"50%",50,35.26,39.55,"Hochschule"
"Q1622133","Baden-Württemberg","Hochschule Offenburg","Offenburg","Hochschule",NA,NA,"ja",NA,"nein","nein","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE",2,"33.33%",33.33,35.26,39.55,"Hochschule"
"Q884358","Baden-Württemberg","Hochschule Pforzheim - Gestaltung, Technik, Wirtschaft und Recht","Pforzheim","Hochschule",NA,NA,"nein",NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,35.26,39.55,"Hochschule"
"Q1622175","Baden-Württemberg","Hochschule für Forstwirtschaft Rottenburg","Rottenburg","Hochschule",NA,NA,"nein",NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,35.26,39.55,"Hochschule"
"Q1622118","Baden-Württemberg","Hochschule Konstanz Technik, Wirtschaft und Gestaltung (HTWG)","Konstanz","Hochschule","www.htwg-konstanz.de/hochschule/einrichtungen/bibliothek/publizieren-open-access/",NA,"ja",NA,"nein","nein","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE",3,"50%",50,35.26,39.55,"Hochschule"
"Q1667283","Baden-Württemberg","Internationale Hochschule Liebenzell","Bad Liebenzell","Hochschule",NA,NA,"nein",NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,35.26,39.55,"Hochschule"
"Q1262599","Baden-Württemberg","Duale Hochschule Baden-Württemberg Karlsruhe","Karlsruhe","Hochschule","https://www.karlsruhe.dhbw.de/startseite.html",NA,"ja",NA,"nein","nein","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE",2,"33.33%",33.33,35.26,39.55,"Hochschule"
"Q1736342","Baden-Württemberg","Katholische Hochschule Freiburg","Freiburg","Hochschule",NA,NA,"nein",NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",1,"16.67%",16.67,35.26,39.55,"Hochschule"
NA,"Baden-Württemberg","Hochschule für Kirchenmusik der Evangelischen Landeskirche in Württemberg","Tübingen","Hochschule",NA,NA,"nein",NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,35.26,39.55,"Hochschule"
"Q322938","Baden-Württemberg","Staatliche Akademie der Bildenden Künste Karlsruhe","Karlsruhe","Hochschule",NA,NA,"nein",NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,35.26,39.55,"Hochschule"
"Q1262608","Baden-Württemberg","Duale Hochschule Baden-Württemberg Mannheim","Mannheim","Hochschule","www.mannheim.dhbw.de/service/bibliothek/elektronisches-publizieren",NA,"ja",NA,"nein","nein","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE",2,"33.33%",33.33,35.26,39.55,"Hochschule"
"Q21040685","Baden-Württemberg","media Akademie - Hochschule Stuttgart","Stuttgart","Hochschule",NA,NA,"nein",NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,35.26,39.55,"Hochschule"
"Q1922219","Baden-Württemberg","Merz Akademie - Hochschule für Gestaltung, Kunst und Medien, Stuttgart","Stuttgart","Hochschule",NA,NA,"nein",NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,35.26,39.55,"Hochschule"
"Q650345","Baden-Württemberg","Hochschule für Musik Freiburg","Freiburg","Hochschule",NA,NA,"nein",NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",1,"16.67%",16.67,35.26,39.55,"Hochschule"
"Q1622206","Baden-Württemberg","Staatliche Hochschule für Musik Trossingen","Trossingen","Hochschule",NA,NA,"nein",NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,35.26,39.55,"Hochschule"
NA,"Baden-Württemberg","Duale Hochschule Baden-Württemberg Mosbach","Mosbach","Hochschule","https://www.mosbach.dhbw.de/",NA,"ja",NA,"nein","nein","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE",2,"33.33%",33.33,35.26,39.55,"Hochschule"
"Q1413500","Baden-Württemberg","Hochschule für Musik und Darstellende Kunst Mannheim","Mannheim","Hochschule",NA,NA,"nein",NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,35.26,39.55,"Hochschule"
"Q569899","Baden-Württemberg","Naturwissenschaftlich-Technische Akademie Isny","Isny","Hochschule",NA,NA,"nein",NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,35.26,39.55,"Hochschule"
"Q248702","Baden-Württemberg","Hochschule für Gestaltung Schwäbisch Gmünd","Schwäbisch Gmünd","Hochschule","www.ph-gmuend.de/forschung/foerderung-von-open-access-publikationen",NA,"ja",NA,"nein","nein","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE",3,"50%",50,35.26,39.55,"Hochschule"
"Q1492202","Baden-Württemberg","Popakademie Baden-Württemberg","Mannheim","Hochschule",NA,NA,"nein",NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,35.26,39.55,"Hochschule"
"Q317125","Baden-Württemberg","Hochschule Reutlingen","Reutlingen","Hochschule","www.reutlingen-university.de/im-studium/lernzentrum/literatur/open-access-und-open-educational-resources/",NA,"ja",NA,"nein","nein","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE",3,"50%",50,35.26,39.55,"Hochschule"
"Q2718933","Baden-Württemberg","Hochschule Ravensburg-Weingarten","Weingarten","Hochschule","bibliothek.ph-weingarten.de/subsites/A-Z_O.html",NA,"nein",NA,"nein","nein","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",2,"33.33%",33.33,35.26,39.55,"Hochschule"
"Q880938","Baden-Württemberg","Gustav-Siewerth-Akademie","Weilheim","Hochschule",NA,NA,"nein",NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,35.26,39.55,"Hochschule"
"Q1622143","Baden-Württemberg","Technische Hochschule Ulm","Ulm","Hochschule",NA,NA,"ja",NA,"nein","nein","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE",1,"16.67%",16.67,35.26,39.55,"Hochschule"
"Q2418970","Baden-Württemberg","Theologische Hochschule Reutlingen","Reutlingen","Hochschule",NA,NA,"nein",NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,35.26,39.55,"Hochschule"
"Q15852343","Baden-Württemberg","VWA-Hochschule für berufsbegleitendes Studium","Stuttgart","Hochschule",NA,NA,"nein",NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,35.26,39.55,"Hochschule"
"Q309988","Baden-Württemberg","Karlsruher Institut für Technologie (KIT)","Karlsruhe","Forschungsorganisation: Helmholtz-Gemeinschaft","www.bibliothek.kit.edu/open-access.php","Regine Tobias","ja",NA,"ja","ja","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",6,"100%",100,35.26,39.55,"ForschungsInstitution"
"Q1441203","Baden-Württemberg","Pädagogische Hochschule Freiburg","Freiburg","Universität","https://www.ph-freiburg.de/bibliothek/publizieren/oa-publizieren-an-der.html",NA,"ja",NA,"ja","nein","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE",4,"66.67%",66.67,35.26,39.55,"Universität"
"Q835440","Baden-Württemberg","Universität Konstanz","Konstanz","Universität","www.kim.uni-konstanz.de/openscience/publizieren-und-open-access/","Dr. Anja Oberländer","ja",NA,"ja","nein","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE",5,"83.33%",83.33,35.26,39.55,"Universität"
"Q122453","Baden-Württemberg","Universität Stuttgart","Stuttgart","Universität","oa.uni-stuttgart.de/","Stefan Drößler","ja",NA,"ja","nein","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE",5,"83.33%",83.33,35.26,39.55,"Universität"
"Q835662","Baden-Württemberg","Universität Ulm","Ulm","Universität","www.uni-ulm.de/einrichtungen/kiz/service-katalog/wid/publikationsmanagement/oap/","Uli Hahn","ja",NA,"ja","nein","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE",5,"83.33%",83.33,35.26,39.55,"Universität"
"Q1622186","Baden-Württemberg","Hochschule für Jüdische Studien (HfJS), Heidelberg","Heidelberg","Universität",NA,NA,"nein",NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,35.26,39.55,"Universität"
"Q2120205","Baden-Württemberg","Pädagogische Hochschule Schwäbisch Gmünd","Schwäbisch Gmünd","Universität","www.ph-gmuend.de/forschung/foerderung-von-open-access-publikationen",NA,"ja",NA,"nein","nein","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE",3,"50%",50,35.26,39.55,"Universität"
"Q1429906","Baden-Württemberg","Pädagogische Hochschule Heidelberg","Heidelberg","Universität","www.ph-heidelberg.de/forschung/forschungskommunikation/publikationsdienste/open-access.html",NA,"ja",NA,"nein","nein","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE",3,"50%",50,35.26,39.55,"Universität"
"Q1310061","Baden-Württemberg","Pädagogische Hochschule Karlsruhe","Karlsruhe","Universität",NA,NA,"nein",NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",1,"16.67%",16.67,35.26,39.55,"Universität"
"Q2120211","Baden-Württemberg","Pädagogische Hochschule Ludwigsburg","Ludwigsburg","Universität","www.ph-ludwigsburg.de/21017.html?&desktop=1",NA,"ja",NA,"nein","nein","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE",3,"50%",50,35.26,39.55,"Universität"
"Q2120222","Baden-Württemberg","Pädagogische Hochschule Weingarten","Weingarten","Universität","www.ph-weingarten.de/forschung-an-der-ph/foerderung-von-open-access-publikationen/",NA,"nein",NA,"nein","nein","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1,"16.67%",16.67,35.26,39.55,"Universität"
"Q153987","Baden-Württemberg","Albert-Ludwigs-Universität Freiburg","Freiburg","Universität","www.ub.uni-freiburg.de/unterstuetzung/elektronisch-publizieren/open-access/","Nadine Keßler","ja",NA,"nein","nein","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE",4,"66.67%",66.67,35.26,39.55,"Universität"
"Q151510","Baden-Württemberg","Ruprecht-Karls-Universität Heidelberg","Heidelberg","Universität","www.ub.uni-heidelberg.de/service/openaccess/Welcome.html","Dr. Maria Effinger","ja",NA,"nein","nein","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE",4,"66.67%",66.67,35.26,39.55,"Universität"
"Q690912","Baden-Württemberg","Universität Hohenheim","Stuttgart","Universität","kim.uni-hohenheim.de/95518",NA,"ja",NA,"nein","nein","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE",3,"50%",50,35.26,39.55,"Universität"
"Q317070","Baden-Württemberg","Universität Mannheim","Mannheim","Universität","www.bib.uni-mannheim.de/publizieren-und-open-access/","Dr. Philipp Zumstein","ja",NA,"nein","nein","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE",4,"66.67%",66.67,35.26,39.55,"Universität"
"Q153978","Baden-Württemberg","Universität Tübingen","Tübingen","Universität","uni-tuebingen.de/einrichtungen/universitaetsbibliothek/publizieren-forschen/open-access/",NA,"ja",NA,"nein","nein","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE",3,"50%",50,35.26,39.55,"Universität"
"Q191426","Baden-Württemberg","Zeppelin Universität Friedrichshafen","Friedrichshafen","Universität",NA,NA,"nein",NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",1,"16.67%",16.67,35.26,39.55,"Universität"
"Q21725096","Bayern","Fraunhofer-Institut für Angewandte und Integrierte Sicherheit (AISEC)","Garching","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",4,"66.67%",66.67,39.16,39.55,"ForschungsInstitution"
"Q1451973","Bayern","Fraunhofer-Einrichtung für Mikrosysteme und Festkörper-Technologien (EMFT)","München","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",4,"66.67%",66.67,39.16,39.55,"ForschungsInstitution"
"Q1451979","Bayern","Fraunhofer-Institut für Eingebettete Systeme und Kommunikationstechnik (ESK)","München","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",4,"66.67%",66.67,39.16,39.55,"ForschungsInstitution"
"Q161057","Bayern","Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V.","München","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",4,"66.67%",66.67,39.16,39.55,"ForschungsInstitution"
"Q74589546","Bayern","Fraunhofer-Institut für Gießerei-, Composite- und Verarbeitungstechnik (IGCV)","Augsburg","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",4,"66.67%",66.67,39.16,39.55,"ForschungsInstitution"
"Q835535","Bayern","Fraunhofer-Institut für Integrierte Schaltungen (IIS)","Erlangen","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",4,"66.67%",66.67,39.16,39.55,"ForschungsInstitution"
"Q23561231","Bayern","Fraunhofer-Institut für Integrierte Systeme und Bauelementetechnologie (IISB)","Erlangen","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",4,"66.67%",66.67,39.16,39.55,"ForschungsInstitution"
"Q1355787","Bayern","Fraunhofer-Institut für Silicatforschung (ISC)","Würzburg","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",4,"66.67%",66.67,39.16,39.55,"ForschungsInstitution"
"Q1396758","Bayern","Fraunhofer-Institut für Verfahrenstechnik und Verpackung (IVV)","Freising","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",4,"66.67%",66.67,39.16,39.55,"ForschungsInstitution"
"Q77075635","Bayern","Fraunhofer-Einrichtung für Wertstoffkreisläufe und Ressourcenstrategie IWKS","Alzenau","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",4,"66.67%",66.67,39.16,39.55,"ForschungsInstitution"
"Q878592","Bayern","Helmholtz Zentrum München - Deutsches Forschungszentrum für Gesundheit und Umwelt","Neuherberg","Forschungsorganisation: Helmholtz-Gemeinschaft",NA,"Astrid Uerlichs","nein","https://gfzpublic.gfz-potsdam.de/pubman/item/item_5004288","ja, als HGF","ja","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE",5,"83.33%",83.33,39.16,39.55,"ForschungsInstitution"
"Q314073","Bayern","ifo Institut - Leibniz-Institut für Wirtschaftsforschung an der Universität München e. V.","München","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",4,"66.67%",66.67,39.16,39.55,"ForschungsInstitution"
"Q131617","Bayern","Deutsches Museum (DM)","München","Forschungsorganisation: Leibniz-Gemeinschaft",NA,"Eva Bunge","ja",NA,"ja, als WGL","ja, als WGL","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",5,"83.33%",83.33,39.16,39.55,"ForschungsInstitution"
"Q478695","Bayern","Germanisches Nationalmuseum (GNM)","Nürnberg","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"nein",NA,"ja, als WGL","ja, als WGL","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE",3,"50%",50,39.16,39.55,"ForschungsInstitution"
"Q896552","Bayern","Institut für Zeitgeschichte (IfZ)","München","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.ifz-muenchen.de/das-institut/open-access/",NA,"ja",NA,"ja, als WGL","ja, als WGL","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",5,"83.33%",83.33,39.16,39.55,"ForschungsInstitution"
"Q1664940","Bayern","Leibniz-Institut für Ost- und Südosteuropaforschung (IOS)","Regensburg","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.ios-regensburg.de/institut/open-access-policy.html","Hans Bauer","ja",NA,"ja, als WGL","ja, als WGL","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",6,"100%",100,39.16,39.55,"ForschungsInstitution"
"Q1202543","Bayern","Leibniz-Institut für Lebensmittel-Systembiologie","Freising","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",4,"66.67%",66.67,39.16,39.55,"ForschungsInstitution"
"Q15825520","Bayern","Leibniz-Institut für Bildungsverläufe e.V. (LIfBi)","Bamberg","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",4,"66.67%",66.67,39.16,39.55,"ForschungsInstitution"
"Q881298","Bayern","Max-Planck-Institut für Plasmaphysik (IPP)","Garching","Forschungsorganisation: Max-Planck-Gesellschaft","openaccess.mpg.de/","Dr. Gerda-Maria Lucha","ja, als MPG",NA,"ja","ja","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",6,"100%",100,39.16,39.55,"ForschungsInstitution"
"Q1912063","Bayern","Max-Planck-Institut für Biochemie (MPIB)","Planegg","Forschungsorganisation: Max-Planck-Gesellschaft","www.biochem.mpg.de/6784157/publishing",NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",5,"83.33%",83.33,39.16,39.55,"ForschungsInstitution"
"Q15119984","Bayern","Max-Planck-Institut für Innovation und Wettbewerb","München","Forschungsorganisation: Max-Planck-Gesellschaft","www.ip.mpg.de/de/bibliothek/literatursuche.html#open-access",NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",5,"83.33%",83.33,39.16,39.55,"ForschungsInstitution"
"Q48861","Bayern","Max-Planck-Institut für Astrophysik (MPA)","Garching","Forschungsorganisation: Max-Planck-Gesellschaft",NA,NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",4,"66.67%",66.67,39.16,39.55,"ForschungsInstitution"
"Q822371","Bayern","Max-Planck-Institut für extraterrestrische Physik (MPE)","Garching","Forschungsorganisation: Max-Planck-Gesellschaft",NA,NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",4,"66.67%",66.67,39.16,39.55,"ForschungsInstitution"
"Q1912098","Bayern","Max-Planck-Institut für Sozialrecht und Sozialpolitik","München","Forschungsorganisation: Max-Planck-Gesellschaft",NA,NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",4,"66.67%",66.67,39.16,39.55,"ForschungsInstitution"
